Año,Mes_Nombre,Programa_Base,Asignatura,Desaprobado,Total_Alumnos,Tasa_Desaprobados
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,DESARROLLO DE ARQUITECTURA CONTABLE (70/30),0,4,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,DESARROLLO DE ARQUITECTURA CONTABLE (A DISTANCIA),0,6,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,DIRECCIÓN Y GERENCIA CONTABLE FINANCIERA,1,9,0.1111
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,DIRECCIÓN Y GERENCIA CONTABLE FINANCIERA (70/30),0,4,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,DIRECCIÓN Y GERENCIA CONTABLE FINANCIERA (A DISTANCIA),1,7,0.1429
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,FILOSOFÍA Y ÉTICA (A DISTANCIA),1,4,0.25
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,FINANZAS CORPORATIVAS (70/30),0,3,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,FINANZAS CORPORATIVAS (A DISTANCIA),0,3,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,FINANZAS INTERNACIONALES (70/30),0,5,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,FINANZAS INTERNACIONALES (A DISTANCIA),0,1,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,INTRODUCCIÓN A LA ECONOMÍA (A DISTANCIA),0,7,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,PRÁCTICA PRE-PROFESIONAL NACIONAL Y/O INTERNACIONAL,0,13,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,22,0.0
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),4,18,0.2222
2025,Julio,CARRERA DE CONTABILIDAD Y FINANZAS,TRIBUTOS PERSONALES,1,10,0.1
2025,Julio,CARRERA DE DERECHO,ANALISIS ECONOMICO DEL DERECHO,1,5,0.2
2025,Julio,CARRERA DE DERECHO,ARBITRAJE,0,2,0.0
2025,Julio,CARRERA DE DERECHO,BASES DEL DERECHO PENAL,0,11,0.0
2025,Julio,CARRERA DE DERECHO,CONCESIONES Y PRIVATIZACIONES,0,5,0.0
2025,Julio,CARRERA DE DERECHO,CONTRATOS EMPRESARIALES,0,11,0.0
2025,Julio,CARRERA DE DERECHO,DERECHO ADMINISTRATIVO,0,1,0.0
2025,Julio,CARRERA DE DERECHO,DERECHO CONCURSAL,0,5,0.0
2025,Julio,CARRERA DE DERECHO,DERECHO DE LA BANCA,0,5,0.0
2025,Julio,CARRERA DE DERECHO,DERECHO DE LA EMPRESA,0,1,0.0
2025,Julio,CARRERA DE DERECHO,DERECHO PROCESAL ADMINISTRATIVO,0,5,0.0
2025,Julio,CARRERA DE DERECHO,DERECHO PROCESAL LABORAL,0,1,0.0
2025,Julio,CARRERA DE DERECHO,DERECHO TRIBUTARIO GENERAL,0,4,0.0
2025,Julio,CARRERA DE DERECHO,ECONOMÍA POLÍTICA,8,73,0.1096
2025,Julio,CARRERA DE DERECHO,ETAPA INTERMEDIA Y JUZGAMIENTO PENAL,0,6,0.0
2025,Julio,CARRERA DE DERECHO,FUENTES ROMÁNICAS,0,19,0.0
2025,Julio,CARRERA DE DERECHO,FUNDAMENTOS DE ECONOMÍA ,0,38,0.0
2025,Julio,CARRERA DE DERECHO,HISTORIA COMPARADA,0,1,0.0
2025,Julio,CARRERA DE DERECHO,IMPOSICIÓN A LA RENTA,0,1,0.0
2025,Julio,CARRERA DE DERECHO,INVESTIGACIÓN PENAL PREPARATORIA,0,10,0.0
2025,Julio,CARRERA DE DERECHO,METODOLOGÍA DE LA INVESTIGACIÓN ,1,21,0.0476
2025,Julio,CARRERA DE DERECHO,PENAL ESPECIAL,0,17,0.0
2025,Julio,CARRERA DE DERECHO,TEORÍA DE LA IMPUTACIÓN PENAL,0,5,0.0
2025,Julio,CARRERA DE DERECHO,TEORÍA GENERAL DE LOS CONTRATOS,0,1,0.0
2025,Julio,CARRERA DE ECONOMIA,ACTIVIDADES I (A DISTANCIA),0,1,0.0
2025,Julio,CARRERA DE ECONOMIA,ACTIVIDADES II (A DISTANCIA),0,4,0.0
2025,Julio,CARRERA DE ECONOMIA,ANÁLISIS MACROECONÓMICO (A DISTANCIA),1,8,0.125
2025,Julio,CARRERA DE ECONOMIA,DATA ANALYTICS (70/30),0,1,0.0
2025,Julio,CARRERA DE ECONOMIA,DATA ANALYTICS (A DISTANCIA),0,3,0.0
2025,Julio,CARRERA DE ECONOMIA,ECONOMÍA MATEMÁTICA,0,3,0.0
2025,Julio,CARRERA DE ECONOMIA,ECONOMÍA MATEMÁTICA (70/30),1,5,0.2
2025,Julio,CARRERA DE ECONOMIA,ECONOMÍA MATEMÁTICA (A DISTANCIA),0,8,0.0
2025,Julio,CARRERA DE ECONOMIA,FILOSOFÍA Y ÉTICA (A DISTANCIA),0,2,0.0
2025,Julio,CARRERA DE ECONOMIA,FINANZAS PÚBLICAS SUBNACIONALES,0,9,0.0
2025,Julio,CARRERA DE ECONOMIA,GESTIÓN DEL RIESGO (70/30),0,3,0.0
2025,Julio,CARRERA DE ECONOMIA,INTRODUCCIÓN A LA ECONOMÍA (A DISTANCIA),1,8,0.125
2025,Julio,CARRERA DE ECONOMIA,INVESTIGACIÓN ECONÓMICA,0,5,0.0
2025,Julio,CARRERA DE ECONOMIA,INVESTIGACIÓN ECONÓMICA (70/30),0,2,0.0
2025,Julio,CARRERA DE ECONOMIA,INVESTIGACIÓN ECONÓMICA (A DISTANCIA),0,3,0.0
2025,Julio,CARRERA DE ECONOMIA,MÉTODOS CUANTITATIVOS II (A DISTANCIA),0,4,0.0
2025,Julio,CARRERA DE ECONOMIA,PRINCIPIOS DE MICROECONOMÍA (A DISTANCIA),0,7,0.0
2025,Julio,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,19,0.0
2025,Julio,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),3,15,0.2
2025,Julio,CARRERA DE ECONOMIA,TEORÍA DE LOS JUEGOS E INFORMACIÓN  (A DISTANCIA),0,5,0.0
2025,Julio,CARRERA DE ECONOMIA,TEORÍA DE LOS JUEGOS E INFORMACIÓN (70/30),0,8,0.0
2025,Julio,CARRERA DE ECONOMIA,TEORÍA DE LOS JUEGOS Y ESTRATEGIA,0,9,0.0
2025,Julio,CARRERA DE ECONOMIA,TRABAJO DE INVESTIGACIÓN,0,5,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES I (A DISTANCIA),0,5,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES II (A DISTANCIA),1,7,0.1429
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ANDRAGOGÍA,0,6,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ANDRAGOGÍA  (A DISTANCIA),0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ANDRAGOGÍA (70/30),0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ANÁLISIS DE DATOS CUANTITATIVO Y CUALITATIVO (A DISTANCIA),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CONSTRUCCIÓN Y VALIDACIÓN DE INSTRUMENTOS PARA LA INVESTIGACIÓN EDUCATIVA (70/30),0,1,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CONSTRUCCIÓN Y VALIDACIÓN DE INSTRUMENTOS PARA LA INVESTIGACIÓN EDUCATIVA (A DISTANCIA),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,EDUCACIÓN INCLUSIVA,0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,FILOSOFÍA Y ÉTICA (A DISTANCIA),0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,HISTORIA DE LA EDUCACIÓN,0,4,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,HISTORIA DE LA EDUCACIÓN  (A DISTANCIA),0,20,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,INTRODUCCIÓN A LA ECONOMÍA (A DISTANCIA),0,14,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,METODOLOGÍA DE LA INVESTIGACIÓN CUANTITATIVA-CUALITATIVA (70/30),0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,METODOLOGÍA DE LA INVESTIGACIÓN CUANTITATIVA-CUALITATIVA (A DISTANCIA),0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,REDACCIÓN CIENTÍFICA (70/30),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,REDACCIÓN CIENTÍFICA (A DISTANCIA),0,3,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,SEMÁNTICA,0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,SEMÁNTICA (70/30),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,48,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),6,43,0.1395
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE INDUCCIÓN A LA PROFESIÓN  (A DISTANCIA),0,1,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TRABAJO DE INVESTIGACIÓN,0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES I (A DISTANCIA),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES II (A DISTANCIA),1,7,0.1429
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ANDRAGOGÍA,0,3,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ANDRAGOGÍA  (A DISTANCIA),0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ANDRAGOGÍA (70/30),0,17,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ANÁLISIS DE DATOS CUANTITATIVO Y CUALITATIVO (70/30),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ANÁLISIS DE DATOS CUANTITATIVO Y CUALITATIVO (A DISTANCIA),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CONSTRUCCIÓN Y VALIDACIÓN DE INSTRUMENTOS PARA LA INVESTIGACIÓN EDUCATIVA  (70/30),0,10,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CONSTRUCCIÓN Y VALIDACIÓN DE INSTRUMENTOS PARA LA INVESTIGACIÓN EDUCATIVA (A DISTANCIA),0,4,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DESARROLLO DE LA PSICOMOTRICIDAD DEL NIÑO (70/30),0,6,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EDUCACIÓN INCLUSIVA,1,14,0.0714
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,FILOSOFÍA Y ÉTICA (A DISTANCIA),1,12,0.0833
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,HISTORIA DE LA EDUCACIÓN,0,15,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,HISTORIA DE LA EDUCACIÓN  (A DISTANCIA),0,22,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,HISTORIA DE LA EDUCACIÓN (70/30),0,1,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INTRODUCCIÓN A LA ECONOMÍA (A DISTANCIA),0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,METODOLOGÍA DE LA INVESTIGACIÓN CUANTITATIVA-CUALITATIVA (70/30),0,26,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,METODOLOGÍA DE LA INVESTIGACIÓN CUANTITATIVA-CUALITATIVA (A DISTANCIA),0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,REDACCIÓN CIENTÍFICA (70/30),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,48,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),4,34,0.1176
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE TESIS I (A DISTANCIA),0,1,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TRABAJO DE INVESTIGACIÓN,1,12,0.0833
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ACTIVIDADES I (A DISTANCIA),0,3,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ACTIVIDADES II (A DISTANCIA),0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ANDRAGOGÍA,0,5,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ANDRAGOGÍA  (A DISTANCIA),0,11,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ANDRAGOGÍA (70/30),0,3,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ANÁLISIS DE DATOS CUANTITATIVO Y CUALITATIVO (70/30),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ANÁLISIS DE DATOS CUANTITATIVO Y CUALITATIVO (A DISTANCIA),0,4,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CONSTRUCCIÓN Y VALIDACIÓN DE INSTRUMENTOS PARA LA INVESTIGACIÓN EDUCATIVA (70/30),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CONSTRUCCIÓN Y VALIDACIÓN DE INSTRUMENTOS PARA LA INVESTIGACIÓN EDUCATIVA (A DISTANCIA),0,4,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EDUCACIÓN INCLUSIVA,0,6,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,FILOSOFÍA Y ÉTICA (A DISTANCIA),0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,HISTORIA DE LA EDUCACIÓN,0,6,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,HISTORIA DE LA EDUCACIÓN  (A DISTANCIA),2,19,0.1053
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,HISTORIA DE LA EDUCACIÓN (70/30),0,1,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INTRODUCCIÓN A LA ECONOMÍA (A DISTANCIA),1,19,0.0526
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,METODOLOGÍA DE LA INVESTIGACIÓN CUANTITATIVA-CUALITATIVA (70/30),0,5,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,METODOLOGÍA DE LA INVESTIGACIÓN CUANTITATIVA-CUALITATIVA (A DISTANCIA),0,3,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,REDACCIÓN CIENTÍFICA (A DISTANCIA),0,3,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,67,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),8,51,0.1569
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE TESIS I (A DISTANCIA),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TRABAJO DE INVESTIGACIÓN,0,11,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ACTIVIDADES I (A DISTANCIA),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ACTIVIDADES II (A DISTANCIA),0,6,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ANDRAGOGÍA,0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ANDRAGOGÍA (70/30),0,7,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ANDRAGOGÍA (A DISTANCIA),0,9,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ANÁLISIS DE DATOS CUANTITATIVO Y CUALITATIVO (70/30),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ANÁLISIS DE DATOS CUANTITATIVO Y CUALITATIVO (A DISTANCIA),0,3,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,CONSTRUCCIÓN Y VALIDACIÓN DE INSTRUMENTOS PARA LA INVESTIGACIÓN EDUCATIVA (70/30),0,4,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,CONSTRUCCIÓN Y VALIDACIÓN DE INSTRUMENTOS PARA LA INVESTIGACIÓN EDUCATIVA (A DISTANCIA),0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,DESARROLLO DE LA PSICOMOTRICIDAD EN PRIMARIA,0,10,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,EDUCACIÓN INCLUSIVA,0,6,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,FILOSOFÍA Y ÉTICA (A DISTANCIA),2,8,0.25
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,HISTORIA DE LA EDUCACIÓN,0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,HISTORIA DE LA EDUCACIÓN (A DISTANCIA),0,25,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,INTRODUCCIÓN A LA ECONOMÍA (A DISTANCIA),0,8,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,METODOLOGÍA DE LA INVESTIGACIÓN CUANTITATIVA-CUALITATIVA (70/30),2,11,0.1818
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,METODOLOGÍA DE LA INVESTIGACIÓN CUANTITATIVA-CUALITATIVA (A DISTANCIA),0,6,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,REDACCIÓN CIENTÍFICA (A DISTANCIA),0,2,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,46,0.0
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),1,37,0.027
2025,Julio,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,TRABAJO DE INVESTIGACIÓN,0,4,0.0
2025,Julio,CARRERA PROFESIONAL DE GESTION DE RECURSOS HUMANOS,COACHING,0,10,0.0
2025,Julio,CARRERA PROFESIONAL DE GESTION DE RECURSOS HUMANOS,INNOVACION,0,10,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,ACTIVIDADES I (A DISTANCIA),4,19,0.2105
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,ACTIVIDADES II (A DISTANCIA),1,23,0.0435
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,AUDITORÍA FINANCIERA I,0,16,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD TRIBUTARIA (A DISTANCIA),0,7,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO EMPRESARIAL (70/30),1,2,0.5
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO EMPRESARIAL (A DISTANCIA),0,7,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO TRIBUTARIO,0,3,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO TRIBUTARIO (70/30),0,7,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO TRIBUTARIO (A DISTANCIA),0,9,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,"DISCAPACIDAD DE LAS PERSONAS, RESPONSABILIDAD SOCIAL EMPRESARIAL Y ÉTICA APLICADA (A DISTANCIA)",0,6,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS III  (A DISTANCIA),0,6,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS IV,0,1,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS IV  (A DISTANCIA),0,4,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,INTRODUCCIÓN A LOS NEGOCIOS  (A DISTANCIA),1,17,0.0588
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,MÉTODOS DE ESTUDIO  (A DISTANCIA),2,11,0.1818
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,PROYECTO DE TRABAJO DE INVESTIGACIÓN Y DE TESIS (70/30),0,9,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,PROYECTO DE TRABAJO DE INVESTIGACIÓN Y DE TESIS (A DISTANCIA),0,3,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,SISTEMA DE INFORMACIÓN EMPRESARIAL (70/30),0,5,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE INDUCCIÓN A LA PROFESIÓN  (A DISTANCIA),3,25,0.12
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,TRABAJO DE INVESTIGACIÓN,0,10,0.0
2025,Junio,CARRERA DE CONTABILIDAD Y FINANZAS,TRIBUTOS PERSONALES Y CORPORATIVOS (A DISTANCIA),0,5,0.0
2025,Junio,CARRERA DE DERECHO,ANÁLISIS ECONÓMICO DEL DERECHO,0,4,0.0
2025,Junio,CARRERA DE DERECHO,ARBITRAJE,0,5,0.0
2025,Junio,CARRERA DE DERECHO,CIENCIA POLÍTICA,1,33,0.0303
2025,Junio,CARRERA DE DERECHO,DERECHO ADMINISTRATIVO,0,3,0.0
2025,Junio,CARRERA DE DERECHO,DERECHO DE PROPIEDAD INTELECTUAL,0,9,0.0
2025,Junio,CARRERA DE DERECHO,DERECHO NOTARIAL Y REGISTRAL,0,7,0.0
2025,Junio,CARRERA DE DERECHO,DERECHO PROCESAL CONSTITUCIONAL,0,15,0.0
2025,Junio,CARRERA DE DERECHO,DERECHO PROCESAL LABORAL,0,1,0.0
2025,Junio,CARRERA DE DERECHO,DERECHO TRIBUTARIO GENERAL,0,13,0.0
2025,Junio,CARRERA DE DERECHO,DERECHOS FUNDAMENTALES,0,7,0.0
2025,Junio,CARRERA DE DERECHO,DERECHOS HUMANOS,0,1,0.0
2025,Junio,CARRERA DE DERECHO,ESTRATEGIAS DE APRENDIZAJE,3,74,0.0405
2025,Junio,CARRERA DE DERECHO,HISTORIA DE LAS  IDEAS POLÍTICAS I (HASTA EL SIGLO XVIII),0,1,0.0
2025,Junio,CARRERA DE DERECHO,IMPOSICIÓN A LA RENTA,1,12,0.0833
2025,Junio,CARRERA DE DERECHO,INTERPRETACION DE ESTADOS FINANCIEROS,0,5,0.0
2025,Junio,CARRERA DE DERECHO,INTERPRETACIÓN DE ESTADOS FINANCIEROS,0,9,0.0
2025,Junio,CARRERA DE DERECHO,TEORÍA CONSTITUCIONAL,2,17,0.1176
2025,Junio,CARRERA DE ECONOMIA,ACTIVIDADES I (A DISTANCIA),0,19,0.0
2025,Junio,CARRERA DE ECONOMIA,ACTIVIDADES II (A DISTANCIA),0,11,0.0
2025,Junio,CARRERA DE ECONOMIA,CRECIMIENTO ECONÓMICO Y DESARROLLO (A DISTANCIA),0,10,0.0
