Periodo_Real,Año,Mes,Codigo_Plan_SAP,Programa,Facultad,Gestion,Modalidad_Agrupada,Concluyeron el Plan,Admitidos Matriculados,Nuevos Traslados,Nuevos Convalidados,Permanentes Continuos,Perm. Siempre (0m),Perm. 1mes,Permanentes Incontinuos,Reincorporados (6-12m),Reincorporados (>12m),Riesgo Deserción (1m),Riesgo Deserción (2m),Deserción Temprana (3-6m),Deserción Tardía (7-12m),Deserción Muy Tardía (>12m),Retenidos (1m),Matríc. regular a Distancia,Matríc. regular Presencial,Estudiantes matrí. TOTAL
2024-11,2024,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-12,2024,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-02,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-03,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-04,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-05,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-06,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-07,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-08,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-09,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-10,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-12,2025,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01,2026,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-02,2026,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03,2026,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-04,2026,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-05,2026,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-06,2026,N/A,E02090901,CARRERA DE MARKETING ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-02,2020,Febrero,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2020-03,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-04,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020-05,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2020-06,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2020-07,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2020-08,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2020-09,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-10,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-11,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-12,2020,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2021-01,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2021-02,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2021-03,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-04,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-05,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-06,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-07,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-08,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-09,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-10,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-11,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-12,2021,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-01,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-02,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-03,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-04,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-05,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-06,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-07,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-08,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-09,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-10,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-11,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-12,2022,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-01,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-02,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-03,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-04,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-05,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-06,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-07,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-08,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-09,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-10,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-11,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-12,2023,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-01,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-02,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-03,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-04,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-05,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-06,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-07,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-08,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-09,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-10,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-11,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024-12,2024,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-01,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-02,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-03,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-04,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-05,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-06,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-07,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-08,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-09,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-10,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-11,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-12,2025,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2026-01,2026,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2026-02,2026,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2026-03,2026,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2026-04,2026,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2026-05,2026,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2026-06,2026,N/A,E10010101,CARRERA DE MEDICINA HUMANA,Medicina Humana,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-03,2020,Marzo,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020-04,2020,Abril,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
2020-05,2020,Mayo,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
2020-06,2020,Junio,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
2020-07,2020,Julio,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2
2020-08,2020,Agosto,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,2
2020-09,2020,Setiembre,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
2020-10,2020,Octubre,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2
2020-11,2020,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2020-12,2020,Diciembre,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,2,2
2021-01,2021,Enero,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2
2021-02,2021,Febrero,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2
2021-03,2021,Marzo,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2
2021-04,2021,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2021-05,2021,Mayo,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,2,0,2,2
2021-06,2021,Junio,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,2,2
2021-07,2021,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
2021-08,2021,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2021-09,2021,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2021-10,2021,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2021-11,2021,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2021-12,2021,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2022-01,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2022-02,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2022-03,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2022-04,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2022-05,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2022-06,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2022-07,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2022-08,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2022-09,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2022-10,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2022-11,2022,N/A,E02050501,CARRERA DE GESTION DE RECURSOS HUMANOS ,CC. Administrativas y RRHH,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
